entry_date,exit_date,expiry,spot,ce_k,pe_k,wce_k,wpe_k,ce_entry_px,pe_entry_px,wce_entry_px,wpe_entry_px,ce_exit_px,pe_exit_px,wce_exit_px,wpe_exit_px,net_credit,exit_debit,pnl_unit,lot,lots,pnl_total,max_loss_per_unit,max_loss_total,margin_required_inr,margin_pct_of_capital,exit_reason,month,year,running_pnl,equity,roi_pct,peak,drawdown_pct
2024-03-06,2024-03-28,2024-03-28,47965.4,48700,47200,49200,46700,472.23,392.49,305.08,280.91,0.0,75.4,0.0,0.0,278.73,76.53,202.19,15,8,24262.8,221.2745,26552.94,320953.2,32.1,EXPIRY,2024-03,2024,30412.80000000001,1030412.8,3.0413,1090307.2,-5.4934
2024-05-08,2024-05-29,2024-05-29,48021.1,48700,47300,49200,46800,477.53,385.85,316.45,274.18,0.0,0.0,0.0,0.0,272.75,0.0,272.75,15,8,32730.0,227.25200000000007,27270.24000000001,320804.4,32.08,EXPIRY,2024-05,2024,63142.80000000001,1063142.8,6.3143,1090307.2,-2.4914
2024-06-05,2024-06-26,2024-06-26,49054.6,49800,48300,50300,47800,650.73,591.82,490.62,461.14,3070.5,0.0,2570.5,0.0,290.79,507.5,-216.71,15,8,-26005.2,209.21300000000008,25105.56000000001,286036.8,28.6,EXPIRY,2024-06,2024,37137.600000000006,1037137.6,3.7138,1090307.2,-4.8766
2024-07-10,2024-07-31,2024-07-31,52189.3,53000,51400,53500,50900,525.39,452.68,371.28,322.57,0.0,0.0,0.0,0.0,284.22,0.0,284.22,15,8,34106.4,215.78449999999998,25894.14,342690.0,34.27,EXPIRY,2024-07,2024,71244.0,1071244.0,7.1244,1090307.2,-1.7484
2024-07-31,2024-08-28,2024-08-28,51553.4,52300,50800,52800,50300,587.71,457.97,411.31,348.58,0.0,0.0,0.0,0.0,285.79,0.0,285.79,15,8,34294.8,214.21249999999998,25705.499999999996,329461.2,32.95,EXPIRY,2024-07,2024,105538.8,1105538.8,10.5539,1105538.8,0.0
2024-08-28,2024-09-25,2024-09-25,51143.8,51900,50400,52400,49900,530.05,394.27,352.51,287.59,2201.65,0.0,1701.65,0.0,284.21,507.5,-223.29,15,8,-26794.8,215.78750000000014,25894.500000000015,340572.0,34.06,EXPIRY,2024-08,2024,78744.0,1078744.0,7.8744,1105538.8,-2.4237
2024-10-09,2024-10-30,2024-10-30,51007.0,51800,50200,52300,49700,538.31,343.98,357.97,253.93,7.5,0.0,0.0,0.0,270.39,7.61,262.78,30,8,63067.2,229.61,55106.4,685464.0,68.55,EXPIRY,2024-10,2024,141811.2,1141811.2,14.1811,1141811.2,0.0
2024-10-30,2024-11-27,2024-11-27,51807.5,52600,51000,53100,50500,738.04,486.24,527.7,389.44,0.0,0.0,0.0,0.0,307.15,0.0,307.15,30,8,73716.0,192.84950000000003,46283.880000000005,625262.4,62.53,EXPIRY,2024-10,2024,215527.2,1215527.2,21.5527,1215527.2,0.0
2025-01-01,2025-01-29,2025-01-29,51060.6,51800,50300,52300,49800,720.03,468.91,533.21,350.73,0.0,1134.05,0.0,634.05,305.01,507.5,-202.49,30,8,-48597.600000000006,194.9915000000001,46797.96000000002,620990.4,62.1,EXPIRY,2025-01,2025,166929.6,1166929.6,16.693,1215527.2,-3.9981
2025-02-05,2025-02-26,2025-02-26,50343.1,51100,49600,51600,49100,526.68,441.09,363.94,321.71,0.0,0.0,0.0,0.0,282.13,0.0,282.13,30,8,67711.2,217.86950000000002,52288.68000000001,657156.0,65.72,EXPIRY,2025-02,2025,234640.8,1234640.8,23.4641,1234640.8,0.0
2025-03-05,2025-03-26,2025-03-26,48489.9,49200,47800,49700,47300,484.01,408.57,318.39,311.41,2009.0,0.0,1509.0,0.0,262.78,507.5,-244.71,30,8,-58730.4,237.21500000000003,56931.600000000006,640368.0,64.04,EXPIRY,2025-03,2025,175910.4,1175910.4,17.591,1234640.8,-4.7569
2025-04-02,2025-04-24,2025-04-24,51348.1,52100,50600,52600,50100,482.38,372.49,322.12,267.24,3101.4,0.0,2601.4,0.0,265.51,507.5,-241.99,30,8,-58077.600000000006,234.49099999999999,56277.84,696585.6,69.66,EXPIRY,2025-04,2025,117832.79999999999,1117832.8,11.7833,1234640.8,-9.4609
2025-04-30,2025-05-29,2025-05-29,55087.2,55900,54300,56400,53800,807.15,738.59,634.13,609.55,0.0,0.0,0.0,0.0,302.05,0.0,302.05,30,8,72492.0,197.94950000000017,47507.88000000004,600748.8,60.07,EXPIRY,2025-04,2025,190324.8,1190324.8,19.0325,1234640.8,-3.5894
2025-06-04,2025-06-25,2025-06-25,55676.8,56500,54800,57000,54300,444.76,643.7,458.24,256.48,121.15,0.0,0.0,0.0,373.74,122.97,250.77,30,8,60184.8,126.25849999999991,30302.03999999998,736675.2,73.67,EXPIRY,2025-06,2025,250509.59999999998,1250509.6,25.051,1250509.6,0.0
2025-06-25,2025-06-26,2025-06-26,56621.2,57500,55800,58000,55300,11.14,23.56,4.49,12.19,0.0,0.0,0.0,0.0,18.02,0.0,18.02,30,8,4324.8,481.9775,115674.6,920524.8,92.05,EXPIRY,2025-06,2025,254834.39999999997,1254834.4,25.4834,1254834.4,0.0
2025-07-02,2025-07-31,2025-07-31,56999.2,57900,56100,58400,55600,554.15,377.19,397.65,275.25,0.0,138.05,0.0,0.0,258.45,140.12,118.33,30,8,28399.2,241.55150000000003,57972.36000000001,768744.0,76.87,EXPIRY,2025-07,2025,283233.6,1283233.6,28.3234,1283233.6,0.0
2025-08-06,2025-08-28,2025-08-28,55411.2,56200,54600,56700,54100,344.57,271.31,205.07,182.12,0.0,779.65,0.0,279.65,228.69,507.5,-278.81,30,8,-66914.4,271.313,65115.119999999995,811202.4,81.12,EXPIRY,2025-08,2025,216319.19999999998,1216319.2,21.6319,1283233.6,-5.2145
2025-09-03,2025-09-24,2025-09-24,54067.6,54900,53300,55400,52800,218.69,476.54,225.32,140.1,221.5,0.0,0.0,0.0,329.81,224.82,104.99,30,8,25197.6,170.18749999999994,40844.999999999985,795211.2,79.52,EXPIRY,2025-09,2025,241516.8,1241516.8,24.1517,1283233.6,-3.2509
2025-09-24,2025-09-25,2025-09-25,55121.5,55900,54300,56400,53800,72.12,44.45,29.53,22.49,0.0,0.0,0.0,0.0,64.55,0.0,64.55,30,8,15492.0,435.4475,104507.4,886747.2,88.67,EXPIRY,2025-09,2025,257008.8,1257008.8,25.7009,1283233.6,-2.0436
2025-10-01,2025-10-28,2025-10-28,55347.9,56200,54500,56700,54000,378.53,262.94,225.32,180.95,2014.1,0.0,1514.1,0.0,235.2,507.5,-272.3,30,8,-65352.0,264.7955,63550.92,805807.2,80.58,EXPIRY,2025-10,2025,191656.8,1191656.8,19.1657,1283233.6,-7.1364
2025-10-29,2025-11-25,2025-11-25,58385.2,59300,57500,59800,57000,476.14,302.4,324.92,219.4,0.0,0.0,0.0,0.0,234.21,0.0,234.21,30,8,56210.4,265.78700000000003,63788.880000000005,822451.2,82.25,EXPIRY,2025-10,2025,247867.19999999998,1247867.2,24.7867,1283233.6,-2.756
2025-11-26,2025-12-30,2025-12-30,59528.1,60400,58600,60900,58100,508.61,352.69,347.97,256.58,0.0,0.0,0.0,0.0,256.75,0.0,256.75,30,8,61620.0,243.25400000000002,58380.96000000001,825948.0,82.59,EXPIRY,2025-11,2025,309487.19999999995,1309487.2,30.9487,1309487.2,0.0
2025-12-31,2026-01-27,2026-01-27,59581.8,60500,58700,61000,58200,341.45,236.86,205.38,156.47,0.0,0.0,0.0,0.0,216.46,0.0,216.46,30,8,51950.4,283.53650000000005,68048.76000000001,885828.0,88.58,EXPIRY,2025-12,2025,361437.6,1361437.6,36.1438,1361437.6,0.0
2026-01-28,2026-02-24,2026-02-24,59598.8,60500,58700,61000,58200,570.19,464.16,404.99,359.96,547.3,0.0,47.3,0.0,269.4,507.5,-238.1,30,8,-57144.0,230.59699999999998,55343.28,789084.0,78.91,EXPIRY,2026-01,2026,304293.6,1304293.6,30.4294,1361437.6,-4.1973
2026-04-01,2026-04-28,2026-04-28,51448.7,52200,50700,52700,50200,1390.45,1167.9,1190.8,1037.44,3200.35,0.0,2700.35,0.0,330.12,507.5,-177.38,30,8,-42571.2,169.8829999999998,40771.919999999955,304886.4,30.49,EXPIRY,2026-04,2026,261722.39999999997,1261722.4,26.1722,1361437.6,-7.3243
2026-04-29,2026-05-26,2026-05-26,55403.6,56200,54600,56700,54100,861.45,733.34,666.26,603.79,0.0,0.0,0.0,0.0,324.74,0.0,324.74,30,8,77937.6,175.26200000000017,42062.88000000004,599316.0,59.93,EXPIRY,2026-04,2026,339660.0,1339660.0,33.966,1361437.6,-1.5996
